Year,Country,Registration,VAP Turnout,Voting age population,Compulsory Voting,Registration Ratio,Election Type,Voter Turnout
1975,Dominica,29907.0,0.6799,33984.0,0,0.880031779661017,Parliamentary,0.7726000000000001
1970,Dominica,25899.0,0.6503,32480.0,0,0.7973830049261084,Parliamentary,0.8156
1966,Dominica,24147.0,0.6045,32060.0,0,0.7531815346225826,Parliamentary,0.8026000000000001
1961,Dominica,22838.0,0.6493000000000001,27060.0,0,0.8439763488543977,Parliamentary,0.7694
1957,Dominica,23348.0,0.618,28544.0,0,0.8179652466367713,Parliamentary,0.7555
1954,Dominica,23835.0,0.6889,24310.0,0,0.9804607157548334,Parliamentary,0.7026
1951,Dominica,23288.0,0.7356,24035.0,0,0.9689203245267318,Parliamentary,0.7592
2024,Dominican Republic,8145548.0,0.5829,7488865.0,0,1.0876879206662158,Parliamentary,0.5359
2020,Dominican Republic,7529932.0,0.5635,7103584.0,0,1.060018717312275,Parliamentary,0.5518
2016,Dominican Republic,6765245.0,0.6426000000000001,7135287.0,0,0.9481391568412034,Parliamentary,0.6777
2010,Dominican Republic,6116397.0,0.5857,5892399.0,0,1.0380147372912119,Parliamentary,0.5643
2006,Dominican Republic,5492880.0,0.564,5498558.0,1,0.9989673656256786,Parliamentary,0.5646
2002,Dominican Republic,4644791.0,0.4703,5042226.0,1,0.9211786619639818,Parliamentary,0.5105
1998,Dominican Republic,4129554.0,0.4562,4795282.0,1,0.8611702085508214,Parliamentary,0.5297
1994,Dominican Republic,3300000.0,0.3056,4578400.0,1,0.7207758168792592,Parliamentary,0.424
1990,Dominican Republic,3275570.0,0.45840000000000003,4015200.0,1,0.8157924885435346,Parliamentary,0.5619
1986,Dominican Republic,3039347.0,0.607,3479450.0,1,0.8735136300277343,Parliamentary,0.6949
1947,Dominican Republic,840340.0,0.8653,971180.0,1,0.8652772915422475,Parliamentary,1.0
2020,Dominican Republic,7529932.0,0.5861,7103584.0,0,1.060018717312275,Presidential,0.5529
2016,Dominican Republic,6765245.0,0.6598999999999999,7135287.0,0,0.9481391568412034,Presidential,0.696
2012,Dominican Republic,6502968.0,0.7021,6504324.0,0,0.9997915233004998,Presidential,0.7023
2008,Dominican Republic,5764387.0,0.7162999999999999,5742656.0,1,1.0037841375140701,Presidential,0.7136
2004,Dominican Republic,5020703.0,0.6945,5265698.0,1,0.9534734046654404,Presidential,0.7284
2000,Dominican Republic,4251218.0,0.6533,4954832.0,1,0.8579943780132202,Presidential,0.7614
1996,Dominican Republic,3750502.0,0.6053999999999999,4743010.0,1,0.7907430091861497,Presidential,0.7656000000000001
1996,Dominican Republic,3750502.0,0.6218,4743010.0,1,0.7907430091861497,Presidential,0.7863
1990,Dominican Republic,3275570.0,0.4878,4015200.0,1,0.8157924885435346,Presidential,0.5979
1986,Dominican Republic,3039347.0,0.607,3479450.0,1,0.8735136300277343,Presidential,0.6949
1982,Dominican Republic,2601684.0,0.6562,2929440.0,1,0.8881165000819269,Presidential,0.7389
1978,Dominican Republic,2283784.0,0.6285000000000001,2634660.0,1,0.8668230435805758,Presidential,0.725
1974,Dominican Republic,2006323.0,0.6937000000000001,2188800.0,1,0.9166314875730994,Presidential,0.7568
1947,Dominican Republic,840340.0,0.8653,971180.0,1,0.8652772915422475,Presidential,1.0
2025,Ecuador,13709241.0,0.9648,11667008.0,1,1.1750434215867513,Parliamentary,0.8209000000000001
2023,Ecuador,13045553.0,0.8409,12865334.0,1,1.0140081089227844,Parliamentary,0.8293
2021,Ecuador,13107364.0,0.8934000000000001,11883478.0,1,1.1029905554585955,Parliamentary,0.81
2017,Ecuador,12816698.0,0.9047,11579443.0,1,1.106849267274773,Parliamentary,0.8173999999999999
2013,Ecuador,11675441.0,0.9429000000000001,10010925.0,1,1.1662699500795382,Parliamentary,0.8084
2009,Ecuador,10532234.0,0.91,8763905.0,1,1.2017740949953246,Parliamentary,0.7572
2006,Ecuador,9165125.0,0.7028,8281281.0,1,1.1067279325505317,Parliamentary,0.635
2002,Ecuador,8154425.0,0.7026,7371529.0,1,1.1062053747601075,Parliamentary,0.6351
1998,Ecuador,7072496.0,0.6584,6892210.0,1,1.0261579377296977,Parliamentary,0.6416
1996,Ecuador,6662007.0,0.6783,6665580.0,1,0.999463962625908,Parliamentary,0.6787000000000001
1994,Ecuador,6175991.0,0.6629999999999999,6100400.0,1,1.0123911546783817,Parliamentary,0.6548999999999999
1990,Ecuador,5259114.0,0.6468,5645200.0,1,0.9316080918302274,Parliamentary,0.6942
1988,Ecuador,4649684.0,0.6703,5386700.0,1,0.8631785694395455,Parliamentary,0.7765000000000001
1986,Ecuador,4255346.0,0.6493000000000001,4851000.0,1,0.8772100597814884,Parliamentary,0.7402
1984,Ecuador,3734076.0,0.5605,4739800.0,1,0.7878129878897844,Parliamentary,0.7115
1979,Ecuador,2088874.0,0.4254,3946500.0,1,0.5292978588622831,Parliamentary,0.8037000000000001
1956,Ecuador,836955.0,0.3072,1950750.0,1,0.42904267589388695,Parliamentary,0.716
1954,Ecuador,569959.0,0.2557,1819170.0,1,0.31330716755443416,Parliamentary,0.8162
1950,Ecuador,431794.0,0.1686,1641640.0,1,0.26302599839185203,Parliamentary,0.6411
1947,Ecuador,352550.0,0.1325,1508000.0,1,0.23378647214854112,Parliamentary,0.5669
2025,Ecuador,13736315.0,0.9765999999999999,11667008.0,1,1.1773639822652047,Presidential,0.8295
2025,Ecuador,13736315.0,0.9655,11667008.0,1,1.1773639822652047,Presidential,0.8201
2023,Ecuador,13446682.0,0.8608,12865334.0,1,1.04518716731334,Presidential,0.8236
2023,Ecuador,13045553.0,0.841,12865334.0,1,1.0140081089227844,Presidential,0.8293
2021,Ecuador,12843192.0,0.9112,11883478.0,1,1.0807603632539229,Presidential,0.8431000000000001
2021,Ecuador,13099150.0,0.8934000000000001,11883478.0,1,1.1022993436769943,Presidential,0.8103
2017,Ecuador,12816698.0,0.9185,11579443.0,1,1.106849267274773,Presidential,0.8299
2017,Ecuador,12816698.0,0.9042,11579443.0,1,1.106849267274773,Presidential,0.8169
2013,Ecuador,11675441.0,0.9457,10010925.0,1,1.1662699500795382,Presidential,0.8108
2009,Ecuador,10532234.0,0.9047,8763905.0,1,1.2017740949953246,Presidential,0.7528
2006,Ecuador,9165125.0,0.8412000000000001,8281281.0,1,1.1067279325505317,Presidential,0.7601
2006,Ecuador,9165125.0,0.7909,8281281.0,1,1.1067279325505317,Presidential,0.7145999999999999
2002,Ecuador,8154425.0,0.7878000000000001,7371529.0,1,1.1062053747601075,Presidential,0.7121
2002,Ecuador,8154425.0,0.7188,7371529.0,1,1.1062053747601075,Presidential,0.6498
1998,Ecuador,7072496.0,0.7197,6892210.0,1,1.0261579377296977,Presidential,0.7012999999999999
1998,Ecuador,7072496.0,0.6584,6892210.0,1,1.0261579377296977,Presidential,0.6416
1996,Ecuador,6662007.0,0.7167,6665580.0,1,0.999463962625908,Presidential,0.7171
1996,Ecuador,6662007.0,0.679,6665580.0,1,0.999463962625908,Presidential,0.6794
1992,Ecuador,5710363.0,0.7066,5907550.0,1,0.9666211881405997,Presidential,0.731
1992,Ecuador,5710363.0,0.6923,5907550.0,1,0.9666211881405997,Presidential,0.7162000000000001
1988,Ecuador,4649684.0,0.6707,5386700.0,1,0.8631785694395455,Presidential,0.777
1988,Ecuador,4649684.0,0.6744,5386700.0,1,0.8631785694395455,Presidential,0.7763
1984,Ecuador,3794149.0,0.6254,4739800.0,1,0.8004871513565973,Presidential,0.7813
1984,Ecuador,3734076.0,0.5584,4739800.0,1,0.7878129878897844,Presidential,0.7088
1979,Ecuador,2088874.0,0.426,3946500.0,1,0.5292978588622831,Presidential,0.8049
1978,Ecuador,2088874.0,0.3967,3835500.0,1,0.5446158258375701,Presidential,0.7283
1968,Ecuador,1198874.0,0.3395,2736000.0,1,0.43818494152046783,Presidential,0.7748999999999999
1960,Ecuador,1009280.0,0.3624,2116800.0,1,0.4767951625094482,Presidential,0.7601
1956,Ecuador,836955.0,0.315,1950750.0,1,0.42904267589388695,Presidential,0.7341
1952,Ecuador,550997.0,0.2053,1742000.0,1,0.3163013777267509,Presidential,0.6491
1948,Ecuador,455524.0,0.18170000000000003,1550640.0,1,0.2937651550327607,Presidential,0.6184000000000001
2020,Egypt,63157351.0,0.2882,63705978.0,1,0.9913881394301803,Parliamentary,0.2907
2015,Egypt,53786000.0,0.2746,55382461.0,1,0.9711738884265183,Parliamentary,0.2827
2012,Egypt,47192169.0,0.5499,53245955.0,1,0.8863052414028446,Parliamentary,0.6204
2010,Egypt,29109107.0,0.1616,49477735.0,1,0.5883273961510163,Parliamentary,0.2747
2005,Egypt,31253417.0,0.1975,44509556.0,1,0.7021731917523509,Parliamentary,0.2813
1995,Egypt,20987453.0,0.3041,33115600.0,1,0.6337633320851804,Parliamentary,0.4799
1990,Egypt,16326229.0,0.2503,28980050.0,1,0.5633609672861158,Parliamentary,0.4443
1987,Egypt,14324162.0,0.2721,26487000.0,1,0.5407997130667875,Parliamentary,0.5032
1984,Egypt,12339418.0,0.2159,24654780.0,1,0.5004878567158174,Parliamentary,0.4314
1976,Egypt,9564482.0,0.1895,20068980.0,1,0.47658037428907696,Parliamentary,0.39770000000000005
2023,Egypt,67032438.0,0.6801,65839624.0,1,1.0181169625148527,Presidential,0.6679999999999999
2018,Egypt,59078138.0,0.39899999999999997,60780501.0,1,0.9719916260644182,Presidential,0.4105
2014,Egypt,53848911.0,0.4714,54257299.0,1,0.992473123293513,Presidential,0.475
2012,Egypt,50958794.0,0.4962,53245955.0,1,0.957045356778745,Presidential,0.5185
2012,Egypt,50996746.0,0.4446,53245955.0,0,0.9577581245373474,Presidential,0.4642
2005,Egypt,31826284.0,0.1641,44509556.0,1,0.7150438436186602,Presidential,0.22949999999999998
2024,El Salvador,6214399.0,0.6951999999999999,4650294.0,0,1.336345400957445,Parliamentary,0.5202
2021,El Salvador,5389017.0,0.5975,4532036.0,0,1.1890940407357753,Parliamentary,0.5025
2018,El Salvador,5186042.0,0.5568,4258610.0,0,1.2177781013053555,Parliamentary,0.4573
2015,El Salvador,4911672.0,0.6431999999999999,3682915.0,0,1.3336370782382976,Parliamentary,0.48229999999999995
2009,El Salvador,4226479.0,0.6164999999999999,3673486.0,0,1.1505363025747206,Parliamentary,0.5357999999999999
2006,El Salvador,3801040.0,0.5439,3789346.0,0,1.003086020648418,Parliamentary,0.5422
2003,El Salvador,3537091.0,0.41259999999999997,3517570.0,0,1.005549569731377,Parliamentary,0.4103
2000,El Salvador,3264724.0,0.3795,3275328.0,0,0.9967624616526956,Parliamentary,0.3807
1997,El Salvador,3004174.0,0.3611,3258790.0,0,0.9218679325762016,Parliamentary,0.3918
1994,El Salvador,2737743.0,0.4954,2933320.0,0,0.9333257196623621,Parliamentary,0.5307999999999999
1991,El Salvador,2180000.0,0.4397,2621990.0,0,0.8314295630418117,Parliamentary,0.5289
1988,El Salvador,1600000.0,0.4346,2494100.0,0,0.6415139729762239,Parliamentary,0.6774
1978,El Salvador,1800000.0,0.415,2046380.0,0,0.8796020289486801,Parliamentary,0.4718
1972,El Salvador,1119699.0,0.3591,1767200.0,0,0.6336006111362608,Parliamentary,0.5668
1970,El Salvador,1494931.0,0.37520000000000003,1659100.0,0,0.9010493641130733,Parliamentary,0.4165
1968,El Salvador,1342775.0,0.3201,1536900.0,0,0.8736905459040927,Parliamentary,0.3664
1966,El Salvador,1195823.0,0.271,1428800.0,0,0.8369421892497201,Parliamentary,0.32380000000000003
1964,El Salvador,1074243.0,0.22329999999999997,1327280.0,0,0.8093567295521669,Parliamentary,0.2759
2024,El Salvador,6214399.0,0.7029000000000001,4650294.0,0,1.336345400957445,Presidential,0.526
2019,El Salvador,5268411.0,0.6334000000000001,4314785.0,0,1.2210135615100173,Presidential,0.5188
2014,El Salvador,4955107.0,0.8108,3720870.0,0,1.3317065632499927,Presidential,0.6089
2014,El Salvador,4955107.0,0.7367,3720870.0,0,1.3317065632499927,Presidential,0.5532
2009,El Salvador,4294849.0,0.7239,3673486.0,0,1.1691480517415882,Presidential,0.6191
2004,El Salvador,3442515.0,0.6313,3607590.0,0,0.9542423058052606,Presidential,0.6616
1999,El Salvador,3171224.0,0.3811,3209847.0,0,0.9879673392532416,Presidential,0.3857
1994,El Salvador,2737743.0,0.42479999999999996,2933320.0,0,0.9333257196623621,Presidential,0.4551
1994,El Salvador,2737743.0,0.4879,2933320.0,0,0.9333257196623621,Presidential,0.5227
1989,El Salvador,1834000.0,0.3942,2544570.0,0,0.7207504607851228,Presidential,0.547
1972,El Salvador,1119699.0,0.45630000000000004,1767200.0,0,0.6336006111362608,Presidential,0.7202
1967,El Salvador,1266587.0,0.3322,1480500.0,0,0.8555130023640662,Presidential,0.3884
2017,Equatorial Guinea,325555.0,0.6553,417365.0,0,0.7800246786386017,Parliamentary,0.8401000000000001
2004,Equatorial Guinea,210514.0,0.7458,272235.0,0,0.7732804378569985,Parliamentary,0.9645
1999,Equatorial Guinea,194036.0,0.2451,751522.0,0,0.25819071164915997,Parliamentary,0.9494
2022,Equatorial Guinea,419817.0,0.43,960713.0,0,0.4369848227306178,Presidential,0.9841
2016,Equatorial Guinea,325548.0,0.7454999999999999,404850.0,0,0.8041200444609115,Presidential,0.927
2009,Equatorial Guinea,292585.0,0.8303,328968.0,0,0.8894026166678826,Presidential,0.9335
2002,Equatorial Guinea,215477.0,0.7894,267407.0,0,0.805801643188099,Presidential,0.9797
2023,Estonia,966129.0,0.6295000000000001,975151.0,0,0.9907480995250992,Parliamentary,0.6353
2019,Estonia,887420.0,0.5645,1001011.0,0,0.8865237245145158,Parliamentary,0.6367
2015,Estonia,899793.0,0.5682,1017053.0,0,0.8847061067613979,Parliamentary,0.6423000000000001
2011,Estonia,913346.0,0.5545,1046458.0,0,0.8727975704710557,Parliamentary,0.6353
2007,Estonia,897243.0,0.5344,1039335.0,0,0.8632856586182511,Parliamentary,0.6191
2003,Estonia,859714.0,0.48119999999999996,1040400.0,0,0.8263302575932334,Parliamentary,0.5824
1999,Estonia,857270.0,0.4595,1071447.0,0,0.800104904862303,Parliamentary,0.5743
1995,Estonia,791957.0,0.48840000000000006,1117500.0,0,0.7086863534675615,Parliamentary,0.6890999999999999
1992,Estonia,689319.0,0.4093,1142560.0,0,0.6033109858563226,Parliamentary,0.6784
1990,Estonia,1163683.0,0.7828,1162540.0,0,1.00098319197619,Parliamentary,0.782
1992,Estonia,689608.0,0.41009999999999996,1142560.0,0,0.6035639266209214,Presidential,0.6795
2024,Estonia,980014.0,0.38020000000000004,970360.0,0,1.0099488849499154,EU Parliament,0.3764
2019,Estonia,885417.0,0.3325,1001011.0,0,0.8845227475022752,EU Parliament,0.3759
2014,Estonia,902873.0,0.32549999999999996,1013212.0,0,0.8910997895800682,EU Parliament,0.3652
2009,Estonia,909326.0,0.3784,1054944.0,0,0.8619661327994661,EU Parliament,0.439
2004,Estonia,873809.0,0.2234,1049605.0,0,0.8325122307915835,EU Parliament,0.2683
2021,Ethiopia,40525964.0,0.6336999999999999,59878624.0,0,0.6768018583726975,Parliamentary,0.9364
2015,Ethiopia,36851461.0,0.7009000000000001,49011364.0,0,0.7518962541013957,Parliamentary,0.9322
2010,Ethiopia,31926520.0,0.7117,41919571.0,0,0.7616137102166431,Parliamentary,0.9344
2005,Ethiopia,27372888.0,0.6618999999999999,34161773.0,0,0.801272463229587,Parliamentary,0.826
2000,Ethiopia,20252000.0,0.5998,30386448.0,0,0.6664813208835728,Parliamentary,0.9
1995,Ethiopia,21337379.0,0.7602,26399033.0,0,0.8082636587484094,Parliamentary,0.9405
2019,Faroe Islands,37821.0,0.8659,39057.0,0,0.9683539442353484,Parliamentary,0.8942
2015,Faroe Islands,36458.0,0.8492000000000001,37983.0,0,0.9598504594160545,Parliamentary,0.8848
2008,Faroe Islands,34835.0,0.8763,35578.0,0,0.9791163078306819,Parliamentary,0.895
2004,Faroe Islands,34426.0,0.9095,34952.0,0,0.9849507896543832,Parliamentary,0.9234
2002,Faroe Islands,33522.0,0.8983,34194.0,0,0.9803474293735743,Parliamentary,0.9163
1998,Faroe Islands,31609.0,0.87,32041.0,0,0.9865172747417371,Parliamentary,0.8819
2022,Fiji,693915.0,0.7249,653762.0,0,1.061418375494446,Parliamentary,0.6829999999999999
2018,Fiji,637527.0,0.7297,628402.0,0,1.014520959513178,Parliamentary,0.7192000000000001
2014,Fiji,591101.0,0.8301000000000001,602405.0,0,0.9812352155111594,Parliamentary,0.846
2006,Fiji,479674.0,0.5554,552797.0,1,0.8677217857549878,Parliamentary,0.64
2001,Fiji,468772.0,0.7704000000000001,493217.0,1,0.9504376369833156,Parliamentary,0.8105
1999,Fiji,437195.0,0.7484000000000001,522310.0,1,0.8370412207309835,Parliamentary,0.8941
1994,Fiji,303529.0,0.5569,407680.0,1,0.7445275706436421,Parliamentary,0.748
1992,Fiji,303172.0,0.6403,373000.0,1,0.8127935656836461,Parliamentary,0.7877
2023,Finland,4540437.0,0.6887000000000001,4515905.0,0,1.005432355197906,Parliamentary,0.685
2019,Finland,4510040.0,0.6943,4464808.0,0,1.010130782779461,Parliamentary,0.6873
2015,Finland,4463333.0,0.7314,4079928.0,0,1.0939734720808798,Parliamentary,0.6685
2011,Finland,4387701.0,0.7277,4061911.0,0,1.080206090187599,Parliamentary,0.6737000000000001
2007,Finland,4292436.0,0.6818000000000001,4093161.0,0,1.0486848672700635,Parliamentary,0.6502
2003,Finland,4220951.0,0.6995999999999999,4024992.0,0,1.048685562604845,Parliamentary,0.6670999999999999
1999,Finland,4152430.0,0.6520999999999999,4155857.0,0,0.9991753806735891,Parliamentary,0.6527
1995,Finland,4088358.0,0.7112999999999999,3941630.0,0,1.0372252088602938,Parliamentary,0.6858
1991,Finland,4060778.0,0.7193,3860780.0,0,1.0518024855081098,Parliamentary,0.6839
1987,Finland,4018248.0,0.7725,3748320.0,0,1.0720130618517096,Parliamentary,0.7206
1983,Finland,3951932.0,0.8109999999999999,3690560.0,0,1.070821772305558,Parliamentary,0.7573000000000001
1979,Finland,3858553.0,0.8131999999999999,3573750.0,0,1.0796930395243092,Parliamentary,0.7531
1975,Finland,3741460.0,0.8029000000000001,3439030.0,0,1.0879404948488383,Parliamentary,0.738
1972,Finland,3178169.0,0.8448,3062400.0,0,1.037803356844305,Parliamentary,0.8140000000000001
1970,Finland,3094359.0,0.8362999999999999,3042600.0,0,1.0170114375862749,Parliamentary,0.8223
1966,Finland,2800461.0,0.8514,2793800.0,0,1.002384207888897,Parliamentary,0.8493999999999999
1962,Finland,2714838.0,0.8545999999999999,2703000.0,0,1.004379578246393,Parliamentary,0.8509
1958,Finland,2606258.0,0.7471,2616000.0,0,0.9962759938837921,Parliamentary,0.7498999999999999
1954,Finland,2526969.0,0.8027,2515200.0,0,1.0046791507633588,Parliamentary,0.799
1951,Finland,2448239.0,0.7395999999999999,2468670.0,0,0.991723883710662,Parliamentary,0.7458
1948,Finland,2420287.0,0.7936,2386320.0,0,1.0142340507559757,Parliamentary,0.7825
1945,Finland,2284249.0,0.7461,2292380.0,0,0.9964530313473333,Parliamentary,0.7487
2024,Finland,4546041.0,0.7182,4528617.0,0,1.0038475322598488,Presidential,0.7155
2018,Finland,4498004.0,0.6747,4450638.0,0,1.010642519117484,Presidential,0.6676000000000001
2012,Finland,4402622.0,0.7171,4051121.0,0,1.0867663543004515,Presidential,0.6598
2012,Finland,4402622.0,0.7579,4051121.0,0,1.0867663543004515,Presidential,0.6973999999999999
2006,Finland,4272537.0,0.7756000000000001,4079025.0,0,1.047440748708331,Presidential,0.7404999999999999
2006,Finland,4272537.0,0.7417,4079025.0,0,1.047440748708331,Presidential,0.7081999999999999
2000,Finland,4167204.0,0.7681,4166662.0,0,1.0001300801456898,Presidential,0.768
2000,Finland,4167204.0,0.7364,4166662.0,0,1.0001300801456898,Presidential,0.7363
1994,Finland,4085622.0,0.8194,3923150.0,0,1.0414136599416286,Presidential,0.7868
1994,Finland,4085623.0,0.8168000000000001,3923150.0,0,1.0414139148388413,Presidential,0.7843000000000001
1988,Finland,4036169.0,0.8248000000000001,3808420.0,0,1.0598014399672304,Presidential,0.7783
1982,Finland,3921005.0,0.8806,3620250.0,0,1.0830757544368483,Presidential,0.8131
1978,Finland,3844279.0,0.693,3564750.0,0,1.0784147555929589,Presidential,0.6426000000000001
1968,Finland,2930635.0,0.6705,3055800.0,0,0.959040185876039,Presidential,0.6990999999999999
1962,Finland,2714883.0,0.8181,2703000.0,0,1.0043962264150943,Presidential,0.8146
1956,Finland,2597738.0,0.7417,2569200.0,0,1.0111077378172193,Presidential,0.7334999999999999
1950,Finland,2487230.0,0.6485,2445490.0,0,1.0170681540304807,Presidential,0.6376
2024,Finland,4546589.0,0.4054,4528617.0,0,1.0039685405058543,EU Parliament,0.40380000000000005
2019,Finland,4504481.0,0.41119999999999995,4464808.0,0,1.00888571244273,EU Parliament,0.40759999999999996
2014,Finland,4440297.0,0.4189,4149114.0,0,1.0701795612268066,EU Parliament,0.3914
2009,Finland,4131827.0,0.3992,4189288.0,0,0.9862838267505123,EU Parliament,0.4048
2004,Finland,4227987.0,0.4122,4043832.0,0,1.0455397256859336,EU Parliament,0.3943
1999,Finland,4141098.0,0.3164,3944283.0,0,1.049898802900299,EU Parliament,0.3014
1996,Finland,4108703.0,0.6093999999999999,3883362.0,0,1.0580272969658764,EU Parliament,0.5760000000000001
2024,France,43328470.0,0.5347,53989039.0,0,0.802541975233158,Parliamentary,0.6663
2024,France,49332761.0,0.6095,53989039.0,0,0.9137551235168309,Parliamentary,0.6670999999999999
2022,France,48589606.0,0.4207,53402936.0,0,0.909867689671594,Parliamentary,0.4623
2022,France,48953748.0,0.4355,53402936.0,0,0.9166864533440633,Parliamentary,0.47509999999999997
2017,France,47293103.0,0.3862,52211196.0,0,0.9058038624512643,Parliamentary,0.4264
2017,France,47570988.0,0.4437,52211196.0,0,0.9111261883370763,Parliamentary,0.48700000000000004
2012,France,43233648.0,0.4608,51979508.0,0,0.8317440788396843,Parliamentary,0.5539999999999999
